,cumulative_tests,new_tests,cumulative_cases,cumulative_deaths,new_cases,new_deaths,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,nh_total_resident_cases,nh_new_resident_cases,nh_total_resident_deaths,nh_total_health_care_worker_cases,nh_new_health_care_worker_cases,nh_new_resident_deaths,beds_ready_to_accept_patients,patients_in_beds,elderly_cumulative_cases,elderly_new_cases,minority_cumulative_cases,minority_new_positives
2020-07-15,5915508.0,122232.0,356178.0,7345.0,8544.0,118.0,6777.0,1586.0,1897.0,223.0,3797.0,14925.0,13.0,1698.0,8779.0,0.0,36.0,426.0,124.0,42748.0,741.0,188912.0,4864.0
2020-07-16,6044099.0,128591.0,366164.0,7475.0,9986.0,130.0,6808.0,1642.0,1941.0,212.0,3802.0,15069.0,43.0,1732.0,8974.0,18.0,34.0,386.0,164.0,43550.0,802.0,193950.0,5038.0
2020-07-17,6167218.0,123119.0,375363.0,7595.0,9199.0,120.0,6894.0,1608.0,1930.0,195.0,3884.0,15220.0,30.0,1738.0,9135.0,37.0,6.0,395.0,155.0,44297.0,747.0,198857.0,4907.0
2020-07-18,6286852.0,119634.0,384692.0,7685.0,9329.0,90.0,6899.0,1499.0,1921.0,186.0,3985.0,15452.0,100.0,1743.0,9350.0,52.0,5.0,384.0,166.0,45166.0,869.0,203827.0,4970.0
2020-07-19,6414538.0,127686.0,391538.0,7694.0,6846.0,9.0,6921.0,1498.0,1943.0,214.0,4057.0,15590.0,24.0,1747.0,9519.0,11.0,4.0,379.0,171.0,45759.0,593.0,207384.0,3557.0
2020-07-20,6537511.0,122973.0,400769.0,7755.0,9231.0,61.0,7091.0,1590.0,2006.0,220.0,4045.0,15714.0,24.0,1794.0,9629.0,11.0,47.0,375.0,175.0,46495.0,736.0,212351.0,4967.0
2020-07-21,6664998.0,127487.0,413576.0,7870.0,12807.0,115.0,7170.0,1650.0,2058.0,226.0,3668.0,15966.0,70.0,1801.0,9771.0,11.0,7.0,381.0,169.0,47673.0,1178.0,217818.0,5467.0
2020-07-22,6778304.0,113306.0,425616.0,8027.0,12040.0,157.0,6825.0,1512.0,1978.0,218.0,1819.0,16228.0,140.0,1803.0,9969.0,12.0,2.0,389.0,161.0,48744.0,1071.0,223836.0,6018.0
2020-07-23,6915876.0,137572.0,435334.0,8186.0,9718.0,159.0,6952.0,1619.0,2002.0,218.0,2614.0,16417.0,22.0,1809.0,10111.0,18.0,6.0,254.0,166.0,49648.0,904.0,228677.0,4841.0
2020-07-24,7047355.0,131479.0,445400.0,8337.0,10066.0,151.0,6895.0,1554.0,2019.0,236.0,2572.0,16610.0,66.0,1836.0,10311.0,11.0,27.0,370.0,190.0,50518.0,870.0,234287.0,5610.0
2020-07-25,7168139.0,120784.0,453659.0,8416.0,8259.0,79.0,6912.0,1468.0,1993.0,206.0,2682.0,16826.0,80.0,1853.0,10516.0,0.0,17.0,328.0,232.0,51190.0,672.0,239632.0,5345.0
2020-07-26,7296578.0,128439.0,460550.0,8445.0,6891.0,29.0,6935.0,1484.0,2012.0,209.0,2748.0,16999.0,23.0,1880.0,10649.0,0.0,27.0,316.0,244.0,51772.0,582.0,243375.0,3743.0
2020-07-27,7417866.0,121288.0,466550.0,8518.0,6000.0,73.0,6896.0,1421.0,1975.0,223.0,2846.0,17176.0,71.0,1897.0,10883.0,19.0,17.0,309.0,251.0,52302.0,530.0,246622.0,3247.0
2020-07-28,7517466.0,99600.0,475305.0,8715.0,8755.0,197.0,6939.0,1500.0,2012.0,197.0,2711.0,17273.0,20.0,1903.0,11037.0,11.0,6.0,313.0,247.0,53138.0,836.0,250600.0,3978.0
2020-07-29,7633840.0,116374.0,485502.0,8909.0,10197.0,194.0,6753.0,1445.0,2029.0,191.0,2548.0,17486.0,65.0,1912.0,11348.0,28.0,9.0,314.0,246.0,54039.0,901.0,257641.0,7041.0
2020-07-30,7811041.0,177201.0,493588.0,9005.0,8086.0,96.0,6630.0,1367.0,2003.0,160.0,2487.0,17726.0,51.0,1938.0,11525.0,15.0,26.0,355.0,205.0,54743.0,704.0,263103.0,5462.0
2020-07-31,7886587.0,75546.0,500130.0,9224.0,6542.0,219.0,6477.0,1295.0,1966.0,154.0,2426.0,17986.0,40.0,1977.0,11749.0,14.0,39.0,428.0,132.0,55360.0,617.0,266992.0,3889.0
2020-08-01,8035975.0,149388.0,509162.0,9356.0,9032.0,132.0,6362.0,1399.0,1940.0,179.0,2592.0,18233.0,87.0,1982.0,11925.0,14.0,5.0,428.0,132.0,56206.0,846.0,271815.0,4823.0
2020-08-02,8184696.0,148721.0,514901.0,9388.0,5739.0,32.0,6399.0,1246.0,1909.0,160.0,2595.0,18367.0,17.0,1986.0,12071.0,0.0,4.0,441.0,119.0,56786.0,580.0,274851.0,3036.0
2020-08-03,8305713.0,121017.0,519427.0,9501.0,4526.0,113.0,6302.0,1328.0,1892.0,190.0,2707.0,18481.0,12.0,1998.0,12200.0,0.0,12.0,475.0,85.0,57247.0,461.0,277747.0,2896.0
2020-08-04,8409400.0,-187482.0,524722.0,9703.0,5295.0,202.0,6184.0,1368.0,1828.0,177.0,2579.0,18631.0,12.0,2026.0,12294.0,0.0,28.0,484.0,76.0,57847.0,600.0,281924.0,4177.0
2020-08-05,8500463.0,6763569.0,529980.0,9869.0,5258.0,166.0,6069.0,1416.0,1828.0,198.0,2589.0,18818.0,88.0,2028.0,12404.0,20.0,2.0,487.0,73.0,58458.0,611.0,286217.0,4293.0
2020-08-06,8596882.0,291169.0,538416.0,10011.0,8436.0,142.0,5932.0,1345.0,1798.0,180.0,2464.0,19046.0,101.0,2033.0,12592.0,16.0,5.0,487.0,73.0,59282.0,824.0,291688.0,5471.0
2020-08-07,8707527.0,298127.0,545787.0,10189.0,7371.0,178.0,5746.0,1210.0,1868.0,170.0,2402.0,19205.0,44.0,2047.0,12735.0,18.0,14.0,441.0,119.0,59954.0,672.0,296595.0,4907.0
2020-08-08,8826119.0,118592.0,554160.0,10293.0,8373.0,104.0,5636.0,1213.0,1731.0,160.0,2564.0,19373.0,35.0,2051.0,12816.0,0.0,4.0,444.0,116.0,60829.0,875.0,301579.0,4984.0
2020-08-09,8998353.0,172234.0,561911.0,10359.0,7751.0,66.0,5596.0,1174.0,1727.0,152.0,2574.0,19564.0,56.0,2053.0,12940.0,0.0,2.0,447.0,113.0,61464.0,635.0,304673.0,3094.0
2020-08-10,9186279.0,187926.0,574411.0,10468.0,12500.0,109.0,5549.0,1210.0,1725.0,160.0,2595.0,19750.0,84.0,2057.0,13072.0,11.0,4.0,267.0,43.0,62506.0,1042.0,308890.0,4217.0
2020-08-11,9303467.0,117188.0,586056.0,10648.0,11645.0,180.0,5442.0,1205.0,1699.0,174.0,2522.0,19955.0,117.0,2072.0,13154.0,0.0,15.0,269.0,41.0,63617.0,1111.0,314380.0,5490.0
2020-08-12,9445493.0,142026.0,593141.0,10808.0,7085.0,160.0,5236.0,1188.0,1672.0,154.0,2383.0,20158.0,91.0,2093.0,13318.0,11.0,21.0,280.0,30.0,64298.0,681.0,319344.0,4964.0
2020-08-13,9556598.0,111105.0,601075.0,10996.0,7934.0,188.0,5189.0,1175.0,1684.0,166.0,2625.0,20405.0,67.0,2098.0,13461.0,11.0,5.0,269.0,41.0,65116.0,818.0,324963.0,5619.0
2020-08-14,9681111.0,124513.0,613689.0,11147.0,12614.0,151.0,5112.0,1215.0,1631.0,181.0,2501.0,20527.0,14.0,2111.0,13638.0,0.0,13.0,262.0,48.0,66403.0,1287.0,332360.0,7397.0
2020-08-15,9798135.0,117024.0,621562.0,11224.0,7873.0,77.0,5027.0,1282.0,1619.0,201.0,2476.0,20682.0,22.0,2158.0,13775.0,20.0,47.0,263.0,47.0,67168.0,765.0,336653.0,4293.0
2020-08-16,9933780.0,135645.0,628031.0,11242.0,6469.0,18.0,4975.0,1357.0,1589.0,222.0,2512.0,20875.0,79.0,2160.0,13853.0,0.0,2.0,271.0,39.0,67816.0,648.0,339309.0,2656.0
2020-08-17,10049039.0,115259.0,632667.0,11342.0,4636.0,100.0,5061.0,1299.0,1606.0,195.0,2554.0,20974.0,0.0,2190.0,13964.0,0.0,30.0,272.0,38.0,68211.0,395.0,341559.0,2250.0
2020-08-18,10140683.0,91644.0,638831.0,11523.0,6164.0,181.0,5058.0,1421.0,1590.0,171.0,2477.0,21098.0,11.0,2217.0,14133.0,0.0,27.0,199.0,36.0,68806.0,595.0,345359.0,3800.0
2020-08-19,10227966.0,87283.0,644751.0,11686.0,5920.0,163.0,4890.0,1322.0,1557.0,150.0,2467.0,21237.0,30.0,2221.0,14237.0,0.0,4.0,197.0,38.0,69380.0,574.0,349910.0,4551.0
2020-08-20,10329372.0,101406.0,650336.0,11821.0,5585.0,135.0,4772.0,1267.0,1533.0,173.0,2394.0,21549.0,143.0,2251.0,14355.0,0.0,30.0,198.0,37.0,69957.0,577.0,354377.0,4467.0
2020-08-21,10436352.0,106980.0,656892.0,11988.0,6556.0,167.0,4659.0,1214.0,1513.0,162.0,2391.0,21666.0,29.0,2254.0,14506.0,31.0,3.0,198.0,37.0,70688.0,731.0,358717.0,4340.0
2020-08-22,10541031.0,104679.0,663669.0,12134.0,6777.0,146.0,4561.0,1104.0,1441.0,141.0,2433.0,21784.0,36.0,2258.0,14627.0,0.0,4.0,196.0,39.0,71455.0,767.0,363060.0,4343.0
2020-08-23,10652487.0,111456.0,668615.0,12152.0,4946.0,18.0,4467.0,1151.0,1397.0,152.0,2568.0,21930.0,48.0,2263.0,14721.0,11.0,5.0,196.0,39.0,71901.0,446.0,365970.0,2910.0
2020-08-24,10762506.0,110019.0,673095.0,12257.0,4480.0,105.0,4424.0,1137.0,1388.0,152.0,2647.0,22008.0,40.0,2270.0,14783.0,0.0,7.0,192.0,43.0,72358.0,457.0,368491.0,2521.0
2020-08-25,10832757.0,70251.0,679099.0,12407.0,6004.0,150.0,4365.0,1172.0,1367.0,140.0,2512.0,22095.0,0.0,2273.0,14833.0,0.0,3.0,201.0,34.0,72988.0,630.0,372075.0,3584.0
2020-08-26,10918415.0,85658.0,683529.0,12550.0,4430.0,143.0,4293.0,1104.0,1349.0,143.0,2523.0,22227.0,40.0,2299.0,14928.0,0.0,26.0,201.0,34.0,73489.0,501.0,375687.0,3612.0
2020-08-27,11010637.0,92222.0,688858.0,12690.0,5329.0,140.0,4205.0,1062.0,1329.0,148.0,2465.0,22359.0,53.0,2307.0,15082.0,0.0,8.0,215.0,20.0,74124.0,635.0,379675.0,3988.0
2020-08-28,11109630.0,98993.0,693839.0,12834.0,4981.0,144.0,4072.0,991.0,1282.0,129.0,2495.0,22482.0,32.0,2331.0,15198.0,0.0,24.0,205.0,30.0,74665.0,541.0,383460.0,3785.0
2020-08-29,11231829.0,122199.0,699909.0,12905.0,6070.0,71.0,3940.0,1003.0,1266.0,130.0,2546.0,22564.0,13.0,2338.0,15273.0,0.0,7.0,204.0,31.0,75284.0,619.0,387381.0,3921.0
2020-08-30,11373305.0,141476.0,704085.0,12933.0,4176.0,28.0,3878.0,951.0,1223.0,123.0,2684.0,22639.0,14.0,2363.0,15343.0,0.0,25.0,206.0,29.0,75729.0,445.0,389823.0,2442.0
2020-08-31,11470696.0,97391.0,707797.0,13018.0,3712.0,85.0,3849.0,1020.0,1194.0,158.0,2794.0,22709.0,0.0,2414.0,15392.0,0.0,51.0,207.0,28.0,76098.0,369.0,391899.0,2076.0
2020-09-01,11580370.0,109674.0,712052.0,13163.0,4255.0,145.0,3773.0,1078.0,1197.0,142.0,2612.0,22772.0,12.0,2442.0,15426.0,0.0,28.0,95.0,20.0,76511.0,413.0,394493.0,2594.0
2020-09-02,11663924.0,83554.0,717177.0,13327.0,5125.0,164.0,3604.0,967.0,1119.0,151.0,2548.0,22837.0,0.0,2460.0,15493.0,0.0,18.0,94.0,21.0,77191.0,680.0,398244.0,3751.0
2020-09-03,11796970.0,133046.0,722283.0,13490.0,5106.0,163.0,3513.0,888.0,1107.0,128.0,2549.0,22955.0,26.0,2466.0,15548.0,0.0,6.0,94.0,21.0,77807.0,616.0,401968.0,3724.0
2020-09-04,11916323.0,119353.0,727239.0,13643.0,4956.0,153.0,3413.0,829.0,1116.0,126.0,2579.0,23052.0,29.0,2475.0,15661.0,0.0,9.0,93.0,22.0,78262.0,455.0,405844.0,3876.0
2020-09-05,12047191.0,130868.0,732144.0,13709.0,4905.0,66.0,3336.0,890.0,1091.0,110.0,2611.0,23177.0,62.0,2479.0,15739.0,0.0,4.0,93.0,22.0,78740.0,478.0,409839.0,3995.0
2020-09-06,12158292.0,111101.0,735235.0,13726.0,3091.0,17.0,3308.0,977.0,1120.0,124.0,2656.0,23250.0,14.0,2481.0,15783.0,0.0,2.0,93.0,22.0,79046.0,306.0,412301.0,2462.0
2020-09-07,12267948.0,109656.0,737911.0,13758.0,2676.0,32.0,3321.0,986.0,1080.0,137.0,2677.0,23302.0,14.0,2492.0,15829.0,11.0,11.0,94.0,21.0,79301.0,255.0,413824.0,1523.0
2020-09-08,12343797.0,75849.0,739527.0,13841.0,1616.0,83.0,3354.0,1071.0,1072.0,161.0,2741.0,23334.0,0.0,2520.0,15867.0,0.0,28.0,97.0,18.0,79476.0,175.0,416406.0,2582.0
2020-09-09,12389991.0,46194.0,742865.0,13978.0,3338.0,137.0,3288.0,937.0,1040.0,144.0,2584.0,23386.0,0.0,2525.0,15916.0,0.0,5.0,98.0,17.0,79803.0,327.0,418829.0,2423.0
2020-09-10,12451660.0,61669.0,746191.0,14089.0,3326.0,111.0,3142.0,881.0,1023.0,149.0,2559.0,23510.0,53.0,2530.0,15966.0,0.0,5.0,100.0,15.0,80183.0,380.0,422240.0,3411.0
2020-09-11,12556967.0,105307.0,750298.0,14251.0,4107.0,162.0,2990.0,878.0,970.0,150.0,2602.0,23562.0,0.0,2535.0,16050.0,0.0,5.0,99.0,16.0,80630.0,447.0,425554.0,3314.0
2020-09-12,12690016.0,133049.0,754923.0,14329.0,4625.0,78.0,2869.0,872.0,932.0,124.0,2691.0,23684.0,48.0,2535.0,16087.0,0.0,0.0,101.0,14.0,81053.0,423.0,428671.0,3117.0
2020-09-13,12806189.0,116173.0,757778.0,14385.0,2855.0,56.0,2841.0,824.0,921.0,119.0,2831.0,23734.0,0.0,2537.0,16125.0,0.0,2.0,101.0,14.0,81333.0,280.0,430576.0,1905.0
2020-09-14,12928170.0,121981.0,760013.0,14451.0,2235.0,66.0,2887.0,848.0,902.0,142.0,2914.0,23766.0,12.0,2543.0,16182.0,0.0,6.0,101.0,14.0,81506.0,173.0,431633.0,1057.0
2020-09-15,13000522.0,72352.0,762963.0,14615.0,2950.0,164.0,2821.0,864.0,875.0,157.0,2745.0,23807.0,12.0,2557.0,16226.0,0.0,14.0,53.0,12.0,81822.0,316.0,434249.0,2616.0
2020-09-16,13080037.0,79515.0,766201.0,14721.0,3238.0,106.0,2708.0,913.0,860.0,137.0,2696.0,23869.0,0.0,2563.0,16283.0,0.0,6.0,55.0,10.0,82148.0,326.0,437197.0,2948.0
2020-09-17,13177186.0,97149.0,769831.0,14812.0,3630.0,91.0,2676.0,894.0,836.0,129.0,2684.0,23960.0,48.0,2564.0,16389.0,22.0,1.0,55.0,10.0,82521.0,373.0,440237.0,3040.0
2020-09-18,13343886.0,166700.0,774135.0,14912.0,4304.0,100.0,2663.0,847.0,839.0,131.0,2714.0,24016.0,15.0,2580.0,16454.0,0.0,16.0,55.0,10.0,82954.0,433.0,443451.0,3214.0
2020-09-19,13523158.0,179272.0,778400.0,14987.0,4265.0,75.0,2598.0,834.0,807.0,118.0,2829.0,24070.0,13.0,2583.0,16509.0,0.0,3.0,55.0,10.0,83379.0,425.0,446408.0,2957.0
2020-09-20,13672782.0,149624.0,781694.0,15018.0,3294.0,31.0,2573.0,886.0,811.0,149.0,2899.0,24092.0,0.0,2585.0,16547.0,0.0,2.0,55.0,10.0,83683.0,304.0,448279.0,1871.0
2020-09-21,13804055.0,131273.0,784324.0,15071.0,2630.0,53.0,2632.0,888.0,799.0,124.0,2902.0,24186.0,45.0,2598.0,16585.0,0.0,13.0,55.0,10.0,83936.0,253.0,449459.0,1180.0
2020-09-22,13879423.0,75368.0,787470.0,15204.0,3146.0,133.0,2617.0,940.0,783.0,122.0,2813.0,24276.0,31.0,2613.0,16613.0,0.0,15.0,57.0,8.0,84312.0,376.0,451928.0,2469.0
2020-09-23,13952857.0,73434.0,790640.0,15314.0,3170.0,110.0,2578.0,906.0,774.0,140.0,2740.0,24328.0,25.0,2617.0,16668.0,12.0,4.0,57.0,8.0,84659.0,347.0,454900.0,2972.0
2020-09-24,14052247.0,99390.0,794040.0,15398.0,3400.0,84.0,2474.0,833.0,753.0,146.0,2686.0,24403.0,13.0,2619.0,16783.0,11.0,2.0,59.0,6.0,85007.0,348.0,457816.0,2916.0
2020-09-25,14182730.0,130483.0,798237.0,15532.0,4197.0,134.0,2385.0,818.0,738.0,124.0,2717.0,24470.0,0.0,2619.0,16845.0,0.0,0.0,59.0,6.0,85434.0,427.0,460551.0,2735.0
2020-09-26,14333498.0,150768.0,802308.0,15587.0,4071.0,55.0,2331.0,798.0,733.0,134.0,2824.0,24507.0,0.0,2633.0,16899.0,0.0,14.0,59.0,6.0,85776.0,342.0,463315.0,2764.0
2020-09-27,14484852.0,151354.0,805263.0,15608.0,2955.0,21.0,2317.0,843.0,714.0,117.0,2898.0,24585.0,57.0,2658.0,16947.0,0.0,25.0,59.0,6.0,86053.0,277.0,464829.0,1514.0
2020-09-28,14613545.0,128693.0,807425.0,15640.0,2162.0,32.0,2392.0,831.0,693.0,135.0,2996.0,24603.0,0.0,2663.0,16970.0,0.0,5.0,59.0,6.0,86274.0,221.0,465691.0,862.0
2020-09-29,14705202.0,91657.0,810625.0,15792.0,3200.0,152.0,2393.0,874.0,697.0,133.0,2822.0,24648.0,0.0,2679.0,16998.0,0.0,16.0,61.0,4.0,86652.0,378.0,467939.0,2248.0
2020-09-30,14771851.0,66649.0,813687.0,15888.0,3062.0,96.0,2369.0,836.0,685.0,132.0,2779.0,24714.0,0.0,2682.0,17070.0,13.0,3.0,63.0,2.0,86965.0,313.0,470521.0,2582.0
2020-10-01,14868431.0,96580.0,817277.0,15986.0,3590.0,98.0,2339.0,827.0,679.0,117.0,2776.0,24781.0,26.0,2699.0,17143.0,12.0,17.0,-2.0,2.0,87371.0,406.0,473180.0,2659.0
2020-10-02,14998888.0,130457.0,819436.0,16074.0,2159.0,88.0,2287.0,792.0,673.0,114.0,2772.0,24818.0,0.0,2701.0,17180.0,0.0,2.0,-2.0,2.0,87546.0,175.0,474609.0,1429.0
2020-10-03,15160287.0,161399.0,823729.0,16120.0,4293.0,46.0,2283.0,846.0,664.0,123.0,2838.0,24847.0,0.0,2714.0,17215.0,0.0,13.0,-2.0,2.0,88023.0,477.0,476828.0,2219.0
2020-10-04,15301681.0,141394.0,826784.0,16149.0,3055.0,29.0,2291.0,855.0,681.0,124.0,3006.0,24889.0,14.0,2718.0,17242.0,0.0,4.0,-2.0,2.0,88296.0,273.0,478478.0,1650.0
2020-10-05,15430421.0,128740.0,828461.0,16177.0,1677.0,28.0,2344.0,831.0,681.0,128.0,2955.0,24919.0,0.0,2731.0,17268.0,0.0,13.0,-2.0,2.0,88464.0,168.0,479415.0,937.0
2020-10-06,15556706.0,126285.0,831225.0,16262.0,2764.0,85.0,2323.0,881.0,673.0,124.0,2811.0,24979.0,38.0,2733.0,17318.0,0.0,2.0,-2.0,2.0,88764.0,300.0,481169.0,1754.0
2020-10-07,15623623.0,66917.0,834800.0,16361.0,3575.0,99.0,2328.0,858.0,652.0,102.0,2772.0,25043.0,15.0,2737.0,17373.0,0.0,4.0,-2.0,2.0,89114.0,350.0,484115.0,2946.0
2020-10-08,15736497.0,112874.0,838606.0,16428.0,3806.0,67.0,2310.0,876.0,635.0,107.0,2718.0,25075.0,0.0,2740.0,17400.0,0.0,3.0,-2.0,2.0,89535.0,421.0,486637.0,2522.0
2020-10-09,15878445.0,141948.0,842776.0,16500.0,4170.0,72.0,2264.0,820.0,612.0,120.0,2734.0,25109.0,15.0,2742.0,17441.0,0.0,2.0,-2.0,2.0,89927.0,392.0,489061.0,2424.0
2020-10-10,16047004.0,168559.0,846579.0,16564.0,3803.0,64.0,2209.0,894.0,612.0,123.0,2831.0,25135.0,0.0,2756.0,17502.0,0.0,14.0,-2.0,2.0,90249.0,322.0,491439.0,2378.0
2020-10-11,16191341.0,144337.0,850028.0,16572.0,3449.0,8.0,2196.0,874.0,604.0,132.0,2919.0,25158.0,0.0,2756.0,17533.0,0.0,0.0,-2.0,2.0,90571.0,322.0,493490.0,2051.0
2020-10-12,16333717.0,142376.0,852406.0,16581.0,2378.0,9.0,2226.0,834.0,626.0,122.0,3012.0,25172.0,0.0,2759.0,17588.0,0.0,3.0,-2.0,2.0,90787.0,216.0,494849.0,1359.0
2020-10-13,16425487.0,91770.0,855072.0,16639.0,2666.0,58.0,2229.0,886.0,622.0,131.0,2860.0,25217.0,0.0,2762.0,17605.0,0.0,3.0,-2.0,2.0,91051.0,264.0,495869.0,1020.0
2020-10-14,16517812.0,92325.0,858401.0,16757.0,3329.0,118.0,2239.0,839.0,600.0,106.0,2866.0,25294.0,38.0,2765.0,17654.0,0.0,3.0,-2.0,2.0,91359.0,308.0,498111.0,2242.0
2020-10-15,16621956.0,104144.0,861476.0,16830.0,3075.0,73.0,2245.0,790.0,615.0,98.0,2817.0,25371.0,37.0,2780.0,17738.0,0.0,15.0,-2.0,2.0,91697.0,338.0,500497.0,2386.0
2020-10-16,16756711.0,134755.0,864455.0,16899.0,2979.0,69.0,2234.0,761.0,644.0,99.0,2823.0,25406.0,0.0,2784.0,17812.0,0.0,4.0,-2.0,2.0,92027.0,330.0,502581.0,2084.0
2020-10-17,16892062.0,135351.0,867317.0,16943.0,2862.0,44.0,2286.0,734.0,624.0,103.0,2883.0,25444.0,0.0,2785.0,17854.0,0.0,1.0,-2.0,2.0,92326.0,299.0,504747.0,2166.0
2020-10-18,17042408.0,150346.0,870791.0,16970.0,3474.0,27.0,2241.0,761.0,660.0,98.0,2947.0,25490.0,13.0,2786.0,17872.0,0.0,1.0,-2.0,2.0,92643.0,317.0,506742.0,1995.0
2020-10-19,17189070.0,146662.0,874077.0,16992.0,3286.0,22.0,2291.0,813.0,657.0,124.0,3079.0,25513.0,0.0,2800.0,17889.0,0.0,14.0,-2.0,2.0,92952.0,309.0,508351.0,1609.0
2020-10-20,17293139.0,104069.0,877784.0,17027.0,3707.0,35.0,2348.0,729.0,660.0,103.0,2373.0,25540.0,0.0,2813.0,17903.0,0.0,13.0,-2.0,2.0,93333.0,381.0,510679.0,2328.0
2020-10-21,17358770.0,65631.0,880724.0,17189.0,2940.0,162.0,2351.0,700.0,652.0,106.0,2399.0,25603.0,11.0,2814.0,17981.0,0.0,1.0,-2.0,2.0,93662.0,329.0,513012.0,2333.0
2020-10-22,17483293.0,124523.0,886865.0,17262.0,6141.0,73.0,2338.0,673.0,650.0,104.0,2412.0,25705.0,32.0,2815.0,18075.0,28.0,1.0,-2.0,2.0,94321.0,659.0,516992.0,3980.0
2020-10-23,17609179.0,125886.0,892810.0,17311.0,5945.0,49.0,2336.0,671.0,636.0,108.0,2306.0,25725.0,0.0,2817.0,18128.0,0.0,2.0,-2.0,2.0,94882.0,561.0,521050.0,4058.0
2020-10-24,17787885.0,178706.0,898029.0,17345.0,5219.0,34.0,2254.0,715.0,615.0,107.0,2420.0,25768.0,0.0,2821.0,18202.0,0.0,4.0,-2.0,2.0,95336.0,454.0,524105.0,3055.0
2020-10-25,17982829.0,194944.0,901010.0,17357.0,2981.0,12.0,2281.0,710.0,610.0,102.0,2486.0,25796.0,0.0,2822.0,18225.0,0.0,1.0,-2.0,2.0,95584.0,248.0,525754.0,1649.0
2020-10-26,18127049.0,144220.0,904198.0,17400.0,3188.0,43.0,2334.0,666.0,659.0,115.0,2576.0,25835.0,16.0,2826.0,18253.0,0.0,4.0,-2.0,2.0,95901.0,317.0,527067.0,1313.0
2020-10-27,18223596.0,96547.0,908713.0,17475.0,4515.0,75.0,2342.0,656.0,663.0,107.0,2360.0,25866.0,16.0,2840.0,18277.0,0.0,14.0,-2.0,2.0,96305.0,404.0,530107.0,3040.0
2020-10-28,18323771.0,100175.0,912904.0,17541.0,4191.0,66.0,2358.0,725.0,657.0,111.0,2318.0,25911.0,16.0,2853.0,18328.0,0.0,13.0,-2.0,2.0,96800.0,495.0,532803.0,2696.0
2020-10-29,18444523.0,120752.0,916918.0,17571.0,4014.0,30.0,2430.0,718.0,666.0,106.0,2329.0,25974.0,27.0,2854.0,18408.0,36.0,1.0,-2.0,2.0,97247.0,447.0,535877.0,3074.0
2020-10-30,18602317.0,157794.0,922005.0,17626.0,5087.0,55.0,2525.0,687.0,681.0,90.0,2227.0,25997.0,0.0,2865.0,18500.0,0.0,11.0,-2.0,2.0,97764.0,517.0,538998.0,3121.0
2020-10-31,18743315.0,140998.0,926534.0,17667.0,4529.0,41.0,2474.0,719.0,698.0,93.0,2402.0,26048.0,0.0,2867.0,18587.0,0.0,2.0,-2.0,2.0,98240.0,476.0,542131.0,3133.0
2020-11-01,18912501.0,169186.0,930628.0,17672.0,4094.0,5.0,2537.0,704.0,708.0,115.0,2456.0,26086.0,12.0,2867.0,18619.0,0.0,0.0,-2.0,2.0,98643.0,403.0,544464.0,2333.0
2020-11-02,19074921.0,162420.0,934672.0,17686.0,4044.0,14.0,2602.0,668.0,743.0,97.0,2520.0,26124.0,0.0,2882.0,18676.0,0.0,15.0,-2.0,2.0,99065.0,422.0,546644.0,2180.0
2020-11-03,19181012.0,106091.0,940010.0,17752.0,5338.0,66.0,2669.0,741.0,779.0,122.0,2262.0,26184.0,24.0,2886.0,18706.0,0.0,4.0,-2.0,2.0,99592.0,527.0,549933.0,3289.0
2020-11-04,19266363.0,85351.0,944576.0,17815.0,4566.0,63.0,2712.0,750.0,814.0,108.0,2212.0,26322.0,55.0,2901.0,18818.0,0.0,15.0,-2.0,2.0,100004.0,412.0,552312.0,2379.0
2020-11-05,19396349.0,129986.0,951094.0,17866.0,6518.0,51.0,2765.0,706.0,822.0,101.0,2220.0,26469.0,66.0,2905.0,18975.0,18.0,4.0,-2.0,2.0,100643.0,639.0,556653.0,4341.0
2020-11-06,19565151.0,168802.0,956957.0,17939.0,5863.0,73.0,2821.0,635.0,807.0,94.0,2159.0,26564.0,23.0,2909.0,19112.0,0.0,4.0,-2.0,2.0,101279.0,636.0,560649.0,3996.0
2020-11-07,19724628.0,159477.0,964639.0,17963.0,7682.0,24.0,2902.0,652.0,811.0,99.0,2200.0,26762.0,42.0,2912.0,19209.0,0.0,3.0,-2.0,2.0,101922.0,643.0,565550.0,4901.0
2020-11-08,19918479.0,193851.0,971851.0,17977.0,7212.0,14.0,3001.0,667.0,839.0,102.0,2271.0,26802.0,18.0,2914.0,19272.0,0.0,2.0,-2.0,2.0,102592.0,670.0,568912.0,3362.0
2020-11-09,20094641.0,176162.0,977218.0,18001.0,5367.0,24.0,3083.0,716.0,859.0,125.0,2370.0,26852.0,0.0,2916.0,19351.0,0.0,2.0,-2.0,2.0,103063.0,471.0,571682.0,2770.0
2020-11-10,20222093.0,127452.0,984682.0,18070.0,7464.0,69.0,3224.0,763.0,889.0,117.0,2174.0,26905.0,20.0,2930.0,19413.0,0.0,14.0,-2.0,2.0,103745.0,682.0,575432.0,3750.0
2020-11-11,20342072.0,119979.0,991609.0,18108.0,6927.0,38.0,3300.0,702.0,913.0,97.0,2112.0,27045.0,19.0,2930.0,19530.0,11.0,0.0,-2.0,2.0,104403.0,658.0,580486.0,5054.0
